system:index,UF,UF_codigo_gaul,def_anual_mm,excedente_anual_mm,indice_aridez_ia,indice_hidrico_ih,indice_umidade_im,latitude,longitude,municipio,municipio_codigo_gaul,pet_anual_mm,th_classe,th_classe_codigo,th_petr,th_pety,th_subtipo,thornthwaite_completo,.geo
000600000000000008f6_0,Santa Catarina,688,40.37000015377998,715.5000095367432,3.9614032270540145,70.21015694672073,67.83331501048832,-27.151579462512537,-51.13659754850376,Tangara,10950,1019.0833358764648,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008f7_0,Santa Catarina,688,67.05666694045067,880.3999938964844,5.653669552538558,74.22812475854073,70.8359230270176,-26.6575060562468,-53.15780693777268,Tigrinhos,10951,1186.0733337402344,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008f8_0,Santa Catarina,688,29.04000037908554,720.3333263397217,2.928570744668868,72.64280572970677,70.88566328290544,-27.24141099092449,-48.711146281381055,Tijucas,10952,991.6100006103516,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008f9_0,Santa Catarina,688,45.906666446477175,592.2666683197021,4.644402396676899,59.9199407568169,57.13329931881076,-28.81346273813365,-49.87895615073643,Timbe Do Sul,10953,988.4299964904785,B2,4,b1',B3',r,B2rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008fa_0,Santa Catarina,688,22.240000039339066,764.5666656494141,2.2651579191777382,77.87159327210847,76.51249852060182,-26.792253348864726,-49.25013545185276,Timbo,10954,981.8300018310547,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008fb_0,Santa Catarina,688,26.533333361148834,714.3666706085205,2.7910140314565117,75.14349494408664,73.46888652521274,-26.612590292040824,-50.687439906444,Timbo Grande,10955,950.6700096130371,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008fc_0,Santa Catarina,688,38.24666640162468,629.2333240509033,4.02511748799363,66.22114539525111,63.80607490245494,-26.16343264998106,-50.23828226438424,Tres Barras,10956,950.2000007629395,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008fd_0,Santa Catarina,688,47.556666016578674,536.7999963760376,4.705692209273972,53.115909344957565,50.29249401939318,-28.49905238869182,-49.47471427288264,Treviso,10957,1010.619987487793,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008fe_0,Santa Catarina,688,57.89000064134598,530.8333387374878,5.537293101886638,50.77525915146028,47.4528832903283,-28.543968152897794,-49.160303923440814,Treze De Maio,10958,1045.4566802978516,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008ff_0,Santa Catarina,688,39.81666639447212,728.3333320617676,3.805097440547336,69.60349895284816,67.32044048851975,-26.97191640568863,-51.451007897945594,Treze Tilias,10959,1046.4033317565918,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000900_0,Santa Catarina,688,26.36333315819502,747.9999980926514,2.7629887191258287,78.39356064101098,76.73576740953548,-27.331242519336442,-49.834040386530454,Trombudo Central,10960,954.1599998474121,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000901_0,Santa Catarina,688,65.55666702985764,516.8333311080933,6.183094012148151,48.74605771824233,45.03620131095344,-28.49905238869182,-49.025556630822884,Tubarao,10961,1060.2566757202148,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000902_0,Santa Catarina,688,80.84666654467583,794.2333221435547,6.763317394021602,66.44246784864893,62.38447741223597,-26.97191640568863,-53.65188034403842,Tunapolis,10962,1195.3699913024902,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000903_0,Santa Catarina,688,84.74000260233879,441.8333306312561,8.168708341085775,42.59154475406681,37.690319749415345,-28.903294266545604,-49.69929309391252,Turvo,10963,1037.3733406066895,B1,5,b1',B4',r,B1rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000904_0,Santa Catarina,688,62.65333306789398,909.7333374023438,5.356008043200713,77.76983017032275,74.55622534440232,-26.792253348864726,-52.84339658833085,Uniao Do Oeste,10964,1169.7766799926758,B3,3,b1',A',r,B3rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000905_0,Santa Catarina,688,14.570000000298023,872.1666564941406,1.6398239921813562,98.16059083530769,97.17669643999888,-28.04989474663206,-49.5645458012946,Urubici,10965,888.5099906921387,B4,2,b1',B3',r,B4rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000906_0,Santa Catarina,688,24.68666699528694,729.2000102996826,2.6312050065443864,77.72109204693558,76.14236904300896,-28.00497898242608,-49.9238719149424,Urupema,10966,938.2266654968262,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000907_0,Santa Catarina,688,53.62000015377998,536.8000001907349,5.206297049318527,52.12122806885502,48.9974498392639,-28.49905238869182,-49.33996698026472,Urussanga,10967,1029.9066619873047,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000908_0,Santa Catarina,688,35.86999970674515,1057.033332824707,3.2498595593293658,95.76832755212378,93.81841181652617,-26.837169113070704,-52.16966012524121,Vargeao,10968,1103.7399940490723,B4,2,b1',B4',r,B4rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000909_0,Santa Catarina,688,39.61333291232586,712.1999988555908,3.99016887653659,71.73842896765538,69.34432764173343,-27.46598981195437,-50.95693449167985,Vargem,10969,992.7733421325684,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000090a_0,Santa Catarina,688,38.01666632294655,799.7666664123535,3.621796186618959,76.19268449240273,74.01960678043136,-26.927000641482657,-51.76541824738742,Vargem Bonita,10970,1049.6633262634277,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000090b_0,Santa Catarina,688,21.010000087320805,776.799991607666,2.2453537978886815,83.01717297034948,81.66996069161627,-27.376158283542416,-49.33996698026472,Vidal Ramos,10971,935.7100028991699,B4,2,b1',B3',r,B4rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000090c_0,Santa Catarina,688,36.37333285808563,708.5000019073486,3.57545406448977,69.64468231146759,67.49940987277373,-27.01683216989461,-51.09168178429778,Videira,10972,1017.3066749572754,B3,3,b1',B4',r,B3rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000090d_0,Santa Catarina,688,24.559999734163284,743.133337020874,2.6291562132554787,79.55267310479357,77.97517937684029,-26.837169113070704,-49.834040386530454,Vitor Meireles,10973,934.1399955749512,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000090e_0,Santa Catarina,688,24.55999965965748,744.966667175293,2.6092776276924847,79.14596437189992,77.58039779528443,-26.927000641482657,-49.834040386530454,Witmarsum,10974,941.2566680908203,B3,3,b1',B3',r,B3rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000090f_0,Santa Catarina,688,36.16666638851166,1168.433349609375,3.1845451224388475,102.88282266389288,100.97209559042957,-26.88208487727668,-52.39423894627109,Xanxere,10975,1135.6933250427246,A,1,b1',B4',r,ArB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000910_0,Santa Catarina,688,42.430000111460686,1034.2000122070312,3.751016678478218,91.42826972614408,89.17765971905715,-27.01683216989461,-52.30440741785914,Xavantina,10976,1131.1599960327148,B4,2,b1',B4',r,B4rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000911_0,Santa Catarina,688,45.22333323955536,1048.4333305358887,3.947946531308327,91.52705990669465,89.15829198790965,-26.97191640568863,-52.52898623888902,Xaxim,10977,1145.4900131225586,B4,2,b1',A',r,B4rA'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000912_0,Santa Catarina,688,68.78000056743622,624.899998664856,6.480934763806462,58.88246716832847,54.99390631004459,-27.510905576160344,-51.49592366215157,Zortea,10978,1061.2666702270508,B2,4,b1',B4',r,B2rB4'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000913_0,Sao Paulo,689,427.7499969005585,267.1666667461395,32.602730595142035,20.363209638903694,0.8015712818184753,-21.582024700971502,-51.04676602009181,Adamantina,10979,1312.0066604614258,C2,6,b2',A',w,C2wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000914_0,Sao Paulo,689,430.2266664505005,296.8999966979027,32.893539445494426,22.69987547104605,2.9637518037493926,-21.26761435152967,-49.65437732970655,Adolfo,10980,1307.9366760253906,C2,6,b3',A',w,C2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000915_0,Sao Paulo,689,304.09333246946335,479.0333242416382,25.122268218291023,39.574704119191715,24.501343188217103,-22.031182343031265,-47.04926300575994,Aguai,10981,1210.4533309936523,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000916_0,Sao Paulo,689,232.24666288495064,788.0666763782501,20.28059960663253,68.81676803629368,56.648408272314164,-21.896435050413334,-46.68993689211213,Aguas Da Prata,10982,1145.166648864746,B2,4,b3',A',w,B2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000917_0,Sao Paulo,689,219.53666256926954,639.5333384275436,19.538916419192013,56.91891413754123,45.19556428602602,-22.480339985091025,-46.60010536370017,Aguas De Lindoia,10983,1123.5866813659668,B2,4,b2',B4',w,B2wB4'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000918_0,Sao Paulo,689,261.28666600584984,336.1333340406418,21.632615912645534,27.82937002447491,14.849800476887589,-22.83966609873883,-49.25013545185276,Aguas De Santa Barbara,10984,1207.8366622924805,C2,6,b2',A',w,C2wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000919_0,Sao Paulo,689,288.6766640096903,464.9000027179718,24.823788622274392,39.977527929234796,25.08325475587016,-22.61508727770895,-47.8577467614675,Aguas De Sao Pedro,10985,1162.9033279418945,B1,5,b2',A',w,B1wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000091a_0,Sao Paulo,689,318.71999767422676,316.33332884311676,25.79886199379854,25.60567254773923,10.126355351460106,-22.570171513502977,-49.11538815923483,Agudos,10986,1235.4033203125,C2,6,b2',A',w,C2wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000091b_0,Sao Paulo,689,193.36000096797943,345.60000360012054,18.774152236877182,33.555787381943794,22.291296039817485,-23.55831832603445,-47.8577467614675,Alambari,10987,1029.926670074463,B1,5,b2',B4',w,B1wB4'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000091c_0,Sao Paulo,689,464.08666348457336,233.8333295583725,33.52016330279435,16.889370044768206,-3.2227279369084023,-21.941350814619312,-51.40609213373962,Alfredo Marcondes,10988,1384.5000076293945,C1,7,b2',A',s,C1sA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000091d_0,Sao Paulo,689,454.79332979023457,400.4999994635582,33.826372452304106,29.788172476606995,9.492349005224533,-20.548962124234052,-49.11538815923483,Altair,10989,1344.4933547973633,C2,6,b3',A',w2,C2w2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000091e_0,Sao Paulo,689,288.58999782800674,683.0333395600319,24.15457430676733,57.168923658382994,42.6761790743226,-20.998119766293815,-47.36367335520177,Altinopolis,10990,1194.7633361816406,B2,4,b3',A',w,B2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000091f_0,Sao Paulo,689,388.9999966621399,305.43333399295807,30.72936783648124,24.127952057398886,5.690331355510143,-21.62694046517748,-50.193366500178264,Alto Alegre,10991,1265.890007019043,C2,6,b2',A',w,C2wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000920_0,Sao Paulo,689,139.92666590213776,551.266676902771,14.180223720123267,55.86558328630037,47.35744905422641,-23.513402561828475,-47.27384182678982,Aluminio,10992,986.7733306884766,B2,4,b2',B3',r,B2rB3'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000921_0,Sao Paulo,689,482.2933328151703,298.30000138282776,35.74732140376575,22.109835029094764,0.6614421868353126,-20.279467538998198,-49.9238719149424,Alvares Florence,10993,1349.1733474731445,C2,6,b3',A',w2,C2w2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000922_0,Sao Paulo,689,468.51333236694336,225.16667008399963,33.50680271422162,16.103309492191357,-4.000772136341613,-22.121013871443218,-51.49592366215157,Alvares Machado,10994,1398.2633209228516,C1,7,b2',A',s,C1sA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000923_0,Sao Paulo,689,324.1166696548462,347.53333497047424,26.081090530114647,27.965387837811477,12.316733519742689,-22.07609810723724,-49.744208858118505,Alvaro De Carvalho,10995,1242.726676940918,C2,6,b2',A',w,C2wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000924_0,Sao Paulo,689,296.6000038385391,353.40000331401825,24.062241049069474,28.670249347376885,14.2329047179352,-22.43542422088505,-49.744208858118505,Alvinlandia,10996,1232.6366577148438,C2,6,b2',A',w,C2wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000925_0,Sao Paulo,689,288.2500037997961,461.63334238529205,25.17672517508614,40.320609331069726,25.214574226018044,-22.704918806120904,-47.27384182678982,Americana,10997,1144.9066619873047,B1,5,b2',A',w,B1wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000926_0,Sao Paulo,689,336.66333866119385,480.3666725754738,27.298798176109162,38.951175667998314,22.571896762332816,-21.716771993589433,-48.03740981829141,Americo Brasiliense,10998,1233.2533340454102,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000927_0,Sao Paulo,689,496.8533412218094,302.70000648498535,36.69549589032075,22.35614802680987,0.3388504926174214,-20.279467538998198,-49.78912462232448,Americo De Campos,10999,1353.989990234375,C2,6,b3',A',w2,C2w2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000928_0,Sao Paulo,689,219.16999942064285,497.9999955892563,19.758989218942524,44.89654866036719,33.04115512900167,-22.704918806120904,-46.77976842052408,Amparo,11000,1109.2166557312012,B1,5,b2',B4',w,B1wB4'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000929_0,Sao Paulo,689,280.0266701877117,537.6333366632462,23.892381073567417,45.87184695229622,31.536418308155767,-22.121013871443218,-47.678083704643605,Analandia,11001,1172.033332824707,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000092a_0,Sao Paulo,689,445.4500057697296,259.90000170469284,32.96276414829803,19.232287231718374,-0.5453712572604417,-20.81845670946991,-51.31626060532766,Andradina,11002,1351.3733367919922,C1,7,b3',A',s,C1sA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000092b_0,Sao Paulo,689,189.83333158493042,367.86665976047516,17.32045407311335,33.5642720496653,23.17199960579729,-23.423571033416522,-48.44165169614519,Angatuba,11003,1096.0066680908203,B1,5,b2',B4',w,B1wB4'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000092c_0,Sao Paulo,689,271.6700005531311,417.60000216960907,23.385287069484285,35.94690584558551,21.915733603894942,-22.794750334532857,-48.17215711090934,Anhembi,11004,1161.7133445739746,B1,5,b2',A',w,B1wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000092d_0,Sao Paulo,689,410.0866675376892,262.0333309173584,30.12220155107129,19.247201705882862,1.1738807752400895,-22.345592692473097,-51.40609213373962,Anhumas,11005,1361.410011291504,C2,6,b2',A',w,C2wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000092e_0,Sao Paulo,689,200.73333548940718,548.6333377361298,18.286165560428262,49.978744294530195,39.00704495827324,-22.929497627150784,-45.252632437520894,Aparecida,11006,1097.7333374023438,B1,5,b2',B4',w,B1wB4'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000092f_0,Sao Paulo,689,448.6900020837784,296.4666580557823,33.912793895052566,22.40748094387784,2.059804606846299,-20.459130595822103,-50.91201872747388,Aparecida D'oeste,11007,1323.0699996948242,C2,6,b3',A',w2,C2w2A'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000930_0,Sao Paulo,689,55.030000418424606,515.0666637420654,5.5827212735170475,52.2528366179976,48.903203853887376,-24.411717845947997,-48.800977809793004,Apiai,11008,985.7200050354004,B2,4,b1',B3',r,B2rB3'b1',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000931_0,Sao Paulo,689,140.1933343410492,557.3999989032745,14.065279904238878,55.922680204785024,47.483512262241696,-23.423571033416522,-47.094178769965914,Aracariguama,11009,996.733341217041,B2,4,b2',B3',r,B2rB3'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000932_0,Sao Paulo,689,431.3833317756653,295.3333338499069,32.97676357519795,22.576527206452393,2.7904690613336243,-21.132867058911742,-50.55269261382607,Aracatuba,11010,1308.143325805664,C2,6,b3',A',w,C2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000933_0,Sao Paulo,689,182.82666873931885,357.0999948978424,18.082553234221557,35.319134304675835,24.4696023641429,-23.55831832603445,-47.63316794043762,Aracoiaba Da Serra,11011,1011.0666694641113,B1,5,b2',B4',w,B1wB4'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000934_0,Sao Paulo,689,391.1433418393135,661.2000053524971,30.76775892632285,52.0107085834697,33.55005322767599,-20.14472024638027,-47.81283099726153,Aramina,11012,1271.2766723632812,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000935_0,Sao Paulo,689,232.9899981021881,275.3000031709671,19.789357191518377,23.383021339769886,11.509407024858861,-23.198992212386642,-49.07047239502886,Arandu,11013,1177.3500061035156,C2,6,b2',A',w,C2wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000936_0,Sao Paulo,689,325.11000660061836,502.8000046610832,26.67423376816005,41.25312845087982,25.248588189983792,-21.806603522001385,-48.17215711090934,Araraquara,11015,1218.816665649414,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000937_0,Sao Paulo,689,291.9933348596096,501.20000076293945,25.025712122449136,42.95607275041134,27.940645476941857,-22.345592692473097,-47.318757590995794,Araras,11016,1166.7733306884766,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000938_0,Sao Paulo,689,377.58999705314636,320.3999981880188,29.684203380084828,25.18821680504767,7.377694776996773,-21.761687757795407,-50.417945321208144,Arco-iris,11017,1272.0233459472656,C2,6,b2',A',w,C2wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000939_0,Sao Paulo,689,398.8633381128311,283.4333347082138,31.608825457744178,22.461314314037004,3.4960190393904966,-22.07609810723724,-48.98064086661691,Arealva,11018,1261.8733291625977,C2,6,b3',A',w,C2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000093a_0,Sao Paulo,689,283.20333820581436,403.53333842754364,23.734310922763672,33.81875998573065,19.578173432072447,-22.61508727770895,-48.66623051717507,Areiopolis,11020,1193.2233428955078,C2,6,b2',A',w,C2wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
